,nome,ratio,gênero_real,gênero_predito
84638,yalli,1.0,0,1
62769,nerly,0.8245614035087719,0,1
38364,iole,1.0,0,1
30728,gelisa,1.0,0,1
79895,valdiclecia,1.0,0,1
1364,adilha,1.0,0,1
44738,joiceneide,1.0,0,1
43851,joadna,1.0,0,1
71601,rosiline,1.0,0,1
51564,leidinea,1.0,0,1
63438,nilcely,1.0,0,1
71526,rosielia,1.0,0,1
82195,wadna,1.0,0,1
3885,alequesandra,1.0,0,1
73016,sanderli,0.8700980392156863,0,1
29767,franciskelly,1.0,0,1
7035,arcida,1.0,0,1
100266,adelsina,1.0,0,1
95684,odet,1.0,0,1
91102,eilene,1.0,0,1
47588,jusilene,1.0,0,1
93356,juilia,1.0,0,1
40953,jaimira,1.0,0,1
28335,ewilly,1.0,0,1
22062,edluza,1.0,0,1
50505,lairce,1.0,0,1
94487,francuele,1.0,0,1
98207,elciria,1.0,0,1
47357,jupiara,1.0,0,1
6336,angetrina,1.0,0,1
55865,magla,1.0,0,1
29672,francinelza,1.0,0,1
92655,edalice,1.0,0,1
17712,deseni,1.0,0,1
55824,magali,0.997470718705008,0,1
79344,vaguina,1.0,0,1
46711,juceni,0.7920353982300885,0,1
63665,nilzene,1.0,0,1
80884,vaneci,0.8064516129032258,0,1
5247,amercia,1.0,0,1
66963,piedade,1.0,0,1
9752,betiene,1.0,0,1
16116,dasia,1.0,0,1
27701,eusirene,1.0,0,1
2503,airce,1.0,0,1
43583,jhulya,1.0,0,1
34612,hadrielly,1.0,0,1
9307,begail,1.0,0,1
59916,mirana,1.0,0,1
7639,arleta,1.0,0,1
34817,hania,1.0,0,1
50838,laude,0.7526881720430108,0,1
56798,mardely,1.0,0,1
38185,inedir,0.6666666666666666,0,1
71285,roseline,1.0,0,1
39898,ivanilda,0.9962902011101504,0,1
75246,soara,1.0,0,1
87919,kinberlim,1.0,0,1
22946,elcilia,1.0,0,1
8195,ataly,1.0,0,1
27107,eteni,1.0,0,1
24325,elizabet,0.9957248348231637,0,1
68824,reini,0.6809116809116809,0,1
39095,isalene,1.0,0,1
10746,carmezina,1.0,0,1
60037,mirivalda,1.0,0,1
58879,meguy,1.0,0,1
99111,eisete,1.0,0,1
63508,nildiana,1.0,0,1
42240,javani,1.0,0,1
6533,anjela,1.0,0,1
50052,klenda,1.0,0,1
76576,tairine,1.0,0,1
131,abigail,0.9824323012714744,0,1
29097,flaviana,0.9950201432408236,0,1
25913,erem,1.0,0,1
56463,maralina,1.0,0,1
5262,amerita,1.0,0,1
89264,janaelma,1.0,0,1
59125,melrilene,1.0,0,1
60887,nadirlene,1.0,0,1
51430,ledirce,1.0,0,1
11756,chirli,1.0,0,1
9340,belchiolina,1.0,0,1
33988,golda,1.0,0,1
73898,sezefredo,1.0,1,0
63754,nirlane,1.0,0,1
11521,chaiany,1.0,0,1
4948,alzanira,1.0,0,1
64193,norly,1.0,0,1
100574,rosangala,1.0,0,1
93153,olvia,1.0,0,1
10342,caline,0.993574297188755,0,1
73610,seliria,1.0,0,1
80972,vangia,1.0,0,1
44227,jociela,1.0,0,1
61728,nathalina,1.0,0,1
85256,zeilza,1.0,0,1
97996,shislei,1.0,0,1
83847,widja,1.0,0,1
6032,andrezza,1.0,0,1
79260,ustane,1.0,0,1
417,adailma,1.0,0,1
83293,welliane,1.0,0,1
24347,elizaide,1.0,0,1
67967,ramilla,1.0,0,1
54993,luisana,1.0,0,1
63509,nildiane,1.0,0,1
82498,walerya,1.0,0,1
100116,carlesia,1.0,0,1
13199,cleicinara,1.0,0,1
76358,taciele,1.0,0,1
99217,juceila,1.0,0,1
232,acassia,1.0,0,1
7148,aretuza,1.0,0,1
93036,tamyli,1.0,0,1
97696,alince,1.0,0,1
83078,wedina,1.0,0,1
49443,kethelem,1.0,0,1
18265,dharla,1.0,0,1
62487,nellie,1.0,0,1
96377,jhemili,1.0,0,1
41228,jamilena,1.0,0,1
92395,malda,1.0,0,1
3129,alcilene,0.992702394526796,0,1
8279,athais,1.0,0,1
9064,aynna,1.0,0,1
48667,kauhana,1.0,0,1
57770,marleidi,1.0,0,1
12686,claudevane,1.0,0,1
93247,nilseane,1.0,0,1
58720,mayelli,1.0,0,1
99376,cailda,1.0,0,1
62808,net,1.0,0,1
79697,valdenide,1.0,0,1
42339,jeani,0.9705357142857144,0,1
27940,evanet,1.0,0,1
38575,iramalia,1.0,0,1
90814,jecelina,1.0,0,1
50538,laiss,1.0,0,1
73408,scarlete,1.0,0,1
88111,cauara,1.0,0,1
76547,taine,0.9883168316831684,0,1
40548,jacinilda,1.0,0,1
15312,dalica,1.0,0,1
32671,gilsiane,1.0,0,1
47998,kaliana,1.0,0,1
63384,nikely,1.0,0,1
68307,raucilene,1.0,0,1
24907,elyandra,1.0,0,1
100688,altilina,1.0,0,1
81834,vilsiane,1.0,0,1
18414,dhyessica,1.0,0,1
82521,waliane,1.0,0,1
33427,glaucer,1.0,0,1
25989,eriany,1.0,0,1
46622,juberlania,1.0,0,1
96134,leiziana,1.0,0,1
71166,rosanjala,1.0,0,1
30832,genair,0.5747224594363791,0,1
10862,caryn,1.0,0,1
97058,lauziane,1.0,0,1
74023,sheile,1.0,0,1
24120,eliseti,1.0,0,1
58930,meirene,1.0,0,1
50939,laudislene,1.0,0,1
82424,waldilena,1.0,0,1
3699,aleani,1.0,0,1
38305,inilda,1.0,0,1
28254,evilym,1.0,0,1
14776,cristiely,1.0,0,1
2325,aguinailde,1.0,0,1
54062,lorranne,1.0,0,1
38003,ilzelia,1.0,0,1
94391,flomena,1.0,0,1
16336,daziane,1.0,0,1
14980,dadiana,1.0,0,1
77055,tarssiana,1.0,0,1
39441,israila,1.0,0,1
14144,clivanir,1.0,0,1
23597,elidelma,1.0,0,1
85347,zenadia,1.0,0,1
83108,wegna,1.0,0,1
33083,gislea,1.0,0,1
60201,mitaliene,1.0,0,1
364,acy,0.5403508771929825,0,1
75145,sissi,1.0,0,1
6293,angelina,0.9967096126316688,0,1
52163,leonilza,1.0,0,1
33938,glinis,1.0,0,1
46969,jueci,0.6014492753623188,0,1
69980,rivelina,1.0,0,1
6594,annykelly,1.0,0,1
55440,luzineth,1.0,0,1
48315,karollainy,1.0,0,1
57688,marizeth,1.0,0,1
50883,laudete,0.8279411764705882,0,1
26443,ermerita,1.0,0,1
42391,jeciani,1.0,0,1
60992,nagila,0.996718173116368,0,1
83229,weline,1.0,0,1
5946,andrelene,1.0,0,1
65730,ornelia,1.0,0,1
19837,doliria,1.0,0,1
22161,ednailda,1.0,0,1
66213,othelina,1.0,0,1
76909,tanis,0.7808219178082192,0,1
21933,edivirges,1.0,0,1
60827,nadiara,1.0,0,1
35150,helaide,1.0,0,1
47526,juscileide,1.0,0,1
18252,dhafne,1.0,0,1
14424,creciana,1.0,0,1
83504,wennia,1.0,0,1
25794,eraneide,1.0,0,1
51093,laurinda,0.996875,0,1
61967,nayline,1.0,0,1
81635,vicelma,1.0,0,1
23602,elider,1.0,0,1
75762,suedir,0.5106382978723404,0,1
32834,ginaura,1.0,0,1
6496,anissa,1.0,0,1
62086,neci,0.9648767929385804,0,1
34187,grasiete,1.0,0,1
21780,edir,0.5043704228679423,0,1
95870,dheylla,1.0,0,1
87343,jerarda,1.0,0,1
32294,gilcelma,1.0,0,1
53174,lindines,1.0,0,1
41699,janimar,0.7232142857142857,0,1
36550,horranna,1.0,0,1
61222,najaria,1.0,0,1
19096,dinora,0.9914672912832524,0,1
90089,eleini,1.0,0,1
64155,norema,1.0,0,1
6303,angelita,0.9976132911784762,0,1
25867,ercilina,1.0,0,1
20003,donzila,1.0,0,1
37857,ilisandra,1.0,0,1
34599,hadassah,1.0,0,1
45577,joselandia,1.0,0,1
18379,dhiully,1.0,0,1
649,adda,1.0,0,1
65336,onorata,1.0,0,1
47234,julmara,1.0,0,1
73346,sauri,0.5161290322580645,0,1
96841,erozilda,1.0,0,1
14320,coradina,1.0,0,1
71251,roselayne,1.0,0,1
84596,xayene,1.0,0,1
12080,cilza,1.0,0,1
73684,semida,1.0,0,1
19769,dnair,1.0,0,1
79499,valdalia,1.0,0,1
48337,karon,1.0,0,1
63443,nilceni,1.0,0,1
17978,deuzamar,0.7476923076923077,0,1
4786,aluska,1.0,0,1
23125,eledite,1.0,0,1
58695,mayca,1.0,0,1
28310,evyllin,1.0,0,1
33776,gleizy,1.0,0,1
86531,cauele,1.0,0,1
63342,nieli,1.0,0,1
63230,niciene,1.0,0,1
60034,mirislene,1.0,0,1
34173,grasiane,0.8741258741258742,0,1
51783,lena,0.9935858889557024,0,1
53218,lindomara,1.0,0,1
12906,claudyane,1.0,0,1
39812,ivancleide,1.0,0,1
76593,taisi,1.0,0,1
40467,jaciana,1.0,0,1
10134,bruna,0.9940070931165704,0,1
48934,kelci,0.6764705882352942,0,1
44302,jocinete,1.0,0,1
49549,ketrin,1.0,0,1
60942,naelen,1.0,0,1
33934,glinauria,1.0,0,1
65438,ordaleia,1.0,0,1
6468,anina,1.0,0,1
39276,isleine,1.0,0,1
57262,marilize,1.0,0,1
64161,noria,1.0,0,1
92908,naomir,1.0,0,1
64934,olanira,1.0,0,1
86788,celin,0.5178571428571429,0,1
50083,kleusa,1.0,0,1
47966,kaity,1.0,0,1
16911,delice,1.0,0,1
13109,cledinalda,1.0,0,1
38460,irabel,0.6721311475409836,0,1
53608,liviani,1.0,0,1
72469,rutia,1.0,0,1
77979,thawana,1.0,0,1
77671,thailene,1.0,0,1
49262,kerilyn,1.0,0,1
68459,raylana,1.0,0,1
82388,walderlane,1.0,0,1
22018,edlamara,1.0,0,1
63760,nirlene,1.0,0,1
73360,saviana,1.0,0,1
14507,cresiane,1.0,0,1
24058,elisamar,0.9007803790412486,0,1
42301,jazilda,1.0,0,1
1842,adriene,0.9934991520633126,0,1
46783,juciene,0.9871530167469604,0,1
94515,tataine,1.0,0,1
92600,kethillen,1.0,0,1
47067,juliandra,1.0,0,1
79103,uisla,1.0,0,1
42605,jeissimara,1.0,0,1
92998,anlia,1.0,0,1
11497,cezina,1.0,0,1
60022,mirileide,1.0,0,1
49601,keulle,1.0,0,1
8639,aurenize,1.0,0,1
6935,araiane,1.0,0,1
88403,osaldina,1.0,0,1
84747,yazmin,1.0,0,1
79563,valdeilma,1.0,0,1
61948,nayele,1.0,0,1
79510,valdeangela,1.0,0,1
21437,edilde,1.0,0,1
50943,laudisseia,1.0,0,1
53830,loiri,0.8571428571428571,0,1
73967,sharleane,1.0,0,1
48388,kassyane,1.0,0,1
61341,nanara,1.0,0,1
59558,mickely,1.0,0,1
54520,luciete,0.9930450559419414,0,1
99860,alannys,1.0,0,1
33369,glaicy,1.0,0,1
62414,neldilene,1.0,0,1
100636,eldinar,1.0,0,1
94857,izaurinha,1.0,0,1
53269,lindsy,1.0,0,1
85754,zonira,1.0,0,1
10163,brunildes,1.0,0,1
99575,chakira,1.0,0,1
66361,ozelita,1.0,0,1
57502,marisabel,1.0,0,1
48433,kathelin,1.0,0,1
44724,joiceane,1.0,0,1
44149,jocelis,1.0,0,1
45116,joracy,0.6422018348623854,0,1
98376,eyko,1.0,0,1
75555,stefanni,1.0,0,1
15505,damara,1.0,0,1
86554,horlandina,1.0,0,1
964,ademia,1.0,0,1
29790,francismare,1.0,0,1
15307,daliane,1.0,0,1
55213,lusineide,1.0,0,1
6601,anoides,1.0,0,1
34204,graziane,0.8625213918996006,0,1
25578,enilva,1.0,0,1
18046,deuzire,1.0,0,1
97708,djhenifer,1.0,0,1
48483,kathyane,1.0,0,1
21572,edimeire,1.0,0,1
48733,kaynara,1.0,0,1
74240,sidalha,1.0,0,1
31297,geracina,1.0,0,1
49014,kelliny,1.0,0,1
75727,suamy,0.7171052631578947,0,1
92201,dilucia,1.0,0,1
48506,katiele,0.9935956084172004,0,1
49895,kisiane,1.0,0,1
27932,evaneia,1.0,0,1
22823,elaisa,1.0,0,1
94187,almesina,1.0,0,1
6183,anelir,1.0,0,1
60681,mykelly,1.0,0,1
18966,dinaelia,1.0,0,1
85882,arieni,1.0,0,1
13138,cledjane,1.0,0,1
78129,therese,1.0,0,1
20551,dunia,1.0,0,1
9256,bartyra,1.0,0,1
56996,maribel,1.0,0,1
13655,cleonisia,1.0,0,1
65947,oslane,1.0,0,1
8596,aureline,1.0,0,1
56287,malta,0.9196891191709844,0,1
5658,ananita,1.0,0,1
93149,francelis,1.0,0,1
75802,sueleida,1.0,0,1
38362,iolani,1.0,0,1
79594,valdelania,1.0,0,1
91743,joelisse,1.0,0,1
20082,doreci,1.0,0,1
62206,neidinalva,1.0,0,1
37739,ilderlandia,1.0,0,1
34117,gracimara,1.0,0,1
71730,rosireni,1.0,0,1
81587,veronis,1.0,0,1
71864,rosvaldina,1.0,0,1
63226,nicicleide,1.0,0,1
1337,adilcia,1.0,0,1
22410,eduilda,1.0,0,1
74089,sherom,1.0,0,1
8134,ataciane,1.0,0,1
13192,cleicielen,1.0,0,1
48816,keid,0.6956521739130435,0,1
50629,landina,1.0,0,1
54034,lorivania,1.0,0,1
30042,frederyco,1.0,1,0
50871,laudenita,1.0,0,1
77120,tatianny,1.0,0,1
74037,sheiza,1.0,0,1
54462,lucidia,1.0,0,1
6932,araguaci,0.7816901408450704,0,1
22643,eglair,0.759656652360515,0,1
33023,gisele,0.9965949571496828,0,1
6123,anecia,1.0,0,1
36626,huane,1.0,0,1
33879,gleycimara,1.0,0,1
44821,joisiele,1.0,0,1
44119,jocelandia,1.0,0,1
16593,deisielly,1.0,0,1
19176,diolinda,1.0,0,1
67561,raflesia,1.0,0,1
10800,carola,1.0,0,1
5304,amine,1.0,0,1
48955,kelfany,1.0,0,1
69918,riuza,1.0,0,1
62576,nelzira,1.0,0,1
91572,juceilda,1.0,0,1
55077,lunaira,1.0,0,1
64635,odenise,1.0,0,1
100329,elizethi,1.0,0,1
83773,weydila,1.0,0,1
94383,linir,1.0,0,1
66844,permina,1.0,0,1
43719,jiomara,1.0,0,1
96952,marlha,1.0,0,1
88769,patriicia,1.0,0,1
33365,glaici,1.0,0,1
92680,josalva,1.0,0,1
16119,dasila,1.0,0,1
48792,kedla,1.0,0,1
82377,walderes,0.7833333333333333,0,1
89707,rizania,1.0,0,1
34282,greicilene,1.0,0,1
56482,marasilva,1.0,0,1
70324,rodia,1.0,0,1
48180,karie,1.0,0,1
94166,odelaine,1.0,0,1
66152,otacilene,1.0,0,1
22192,ednar,0.7864864864864864,0,1
88687,adenilha,1.0,0,1
3360,aldeli,0.6737400530503979,0,1
56886,margaete,1.0,0,1
25125,emery,1.0,0,1
81515,verinha,1.0,0,1
51377,lecy,0.8950688073394495,0,1
79533,valdecira,1.0,0,1
3040,alcenira,1.0,0,1
69322,rhaina,1.0,0,1
17268,denielle,1.0,0,1
42401,jecilane,1.0,0,1
75312,solanita,1.0,0,1
17038,delsivania,1.0,0,1
57692,marizeuda,1.0,0,1
78302,tiale,0.8324324324324325,0,1
1587,adlia,1.0,0,1
76958,tarciele,1.0,0,1
48652,kauanna,1.0,0,1
44109,joceilda,1.0,0,1
9731,betanea,1.0,0,1
89233,marliy,1.0,0,1
40383,izoldi,1.0,0,1
6378,anicesia,1.0,0,1
87408,maisete,1.0,0,1
70524,roliana,1.0,0,1
99986,jualice,1.0,0,1
27499,eumara,1.0,0,1
84803,ynaia,1.0,0,1
30638,geiziani,1.0,0,1
23130,elei,0.5272727272727272,0,1
89578,hellyn,1.0,0,1
26932,estefanie,1.0,0,1
860,adelita,1.0,0,1
32836,gineci,1.0,0,1
12333,claesia,1.0,0,1
49654,kevilyn,0.90282131661442,0,1
63435,nilcelina,1.0,0,1
82786,wanderlice,1.0,0,1
39766,ivalde,0.6857142857142857,0,1
63533,nili,1.0,0,1
36816,iagda,1.0,0,1
27118,etevania,1.0,0,1
18005,deuzelite,1.0,0,1
59973,mirelle,1.0,0,1
55295,luzana,1.0,0,1
1858,adrilene,1.0,0,1
33263,gizana,1.0,0,1
13995,clevi,0.5619047619047619,0,1
11900,cidalia,1.0,0,1
28049,evele,1.0,0,1
25607,enita,1.0,0,1
43905,joanaina,1.0,0,1
9086,ayslaine,1.0,0,1
2110,agelma,1.0,0,1
32788,gilvone,0.6376811594202898,0,1
23622,elidina,1.0,0,1
90999,ilones,1.0,0,1
37255,idenilce,1.0,0,1
75176,sivanilde,1.0,0,1
93760,edelsia,1.0,0,1
24513,elliana,1.0,0,1
87011,suleli,1.0,0,1
7462,arisneide,1.0,0,1
54518,lucierica,1.0,0,1
34401,guanaira,1.0,0,1
26332,erizane,1.0,0,1
53482,lisi,1.0,0,1
68585,recieri,1.0,1,0
11682,chelida,1.0,0,1
76374,taciliane,1.0,0,1
33660,gleicivania,1.0,0,1
19403,dircione,1.0,0,1
81471,vergina,1.0,0,1
35355,helionara,1.0,0,1
87112,euonice,1.0,0,1
3923,alesia,1.0,0,1
71722,rosiolanda,1.0,0,1
52290,lerissa,1.0,0,1
30219,gardenia,0.9959508881922676,0,1
7226,arianete,1.0,0,1
82213,wagnar,0.7591240875912408,0,1
57485,marionita,1.0,0,1
11244,celidonia,1.0,0,1
65785,ortencia,1.0,0,1
79980,valdinele,1.0,0,1
95955,elmiza,1.0,0,1
56339,mania,1.0,0,1
18849,dilka,1.0,0,1
57312,marilyn,1.0,0,1
76601,taislane,0.9914529914529916,0,1
90248,emiy,1.0,0,1
21467,ediles,0.927007299270073,0,1
89441,edelcia,1.0,0,1
81361,venizia,1.0,0,1
64191,norlene,1.0,0,1
68101,rani,0.8226102941176471,0,1
72110,ruanita,1.0,0,1
51404,lediana,1.0,0,1
56855,marenilda,1.0,0,1
34096,gracilda,1.0,0,1
81356,venita,1.0,0,1
23863,elimeire,1.0,0,1
7373,arina,1.0,0,1
74007,shayene,1.0,0,1
56882,marfiza,1.0,0,1
44747,joicielen,1.0,0,1
10697,carmecita,1.0,0,1
12272,civanilda,1.0,0,1
42585,jeisiane,0.9935483870967742,0,1
81374,venuza,1.0,0,1
36573,hosania,1.0,0,1
53261,lindra,1.0,0,1
80963,vangelina,1.0,0,1
81238,vaunice,1.0,0,1
47866,kaelly,1.0,0,1
35125,heidy,0.9391304347826088,0,1
16146,daurea,1.0,0,1
53495,lisieli,1.0,0,1
73532,seisa,1.0,0,1
20567,durcileia,1.0,0,1
48787,kedia,1.0,0,1
11352,celyne,1.0,0,1
63920,nizangela,1.0,0,1
80573,vamilda,1.0,0,1
15066,dahiana,1.0,0,1
25112,emeri,0.7766497461928934,0,1
69025,renath,1.0,0,1
82462,waldiva,1.0,0,1
77883,tharciane,1.0,0,1
31007,genilca,1.0,0,1
47167,julineia,1.0,0,1
72607,sabryne,1.0,0,1
2307,agtha,1.0,0,1
49445,ketheley,1.0,0,1
18647,dienny,1.0,0,1
24828,eluzane,1.0,0,1
63019,neuzanete,1.0,0,1
84202,willyanne,1.0,0,1
87462,agines,1.0,0,1
17011,deloci,0.7647058823529411,0,1
63764,nirma,1.0,0,1
51293,lealdina,1.0,0,1
96666,malissa,1.0,0,1
61425,narcelia,1.0,0,1
67897,raliene,1.0,0,1
90791,anaildi,1.0,0,1
19126,diocleide,1.0,0,1
21539,edilzete,1.0,0,1
87362,celeir,1.0,0,1
60931,naedes,1.0,0,1
93531,madga,1.0,0,1
88176,tauine,1.0,0,1
11640,charmene,1.0,0,1
99172,camyli,1.0,0,1
22404,eduarta,1.0,0,1
68255,raquieli,1.0,0,1
36678,huerica,1.0,0,1
22046,edleuda,1.0,0,1
21838,edisseia,1.0,0,1
20625,dyelle,1.0,0,1
11873,cibila,1.0,0,1
27526,eunici,1.0,0,1
38963,ironda,1.0,0,1
63179,nicaelly,1.0,0,1
24591,elni,0.8032786885245902,0,1
16168,davana,1.0,0,1
70051,roane,0.935309973045822,0,1
13758,clessiane,1.0,0,1
18254,dhaiane,1.0,0,1
59598,miguela,1.0,0,1
57311,marilya,1.0,0,1
48994,kelle,0.9930372148859544,0,1
49878,kirla,1.0,0,1
6803,anyara,1.0,0,1
63407,nilaine,1.0,0,1
76062,suraide,1.0,0,1
54212,lourrana,1.0,0,1
27616,euriene,1.0,0,1
23962,elioena,1.0,0,1
72736,saleth,1.0,0,1
52754,lidice,1.0,0,1
66307,ozaina,1.0,0,1
67868,rakeli,1.0,0,1
59943,miraselva,1.0,0,1
36087,heydy,1.0,0,1
74119,shila,1.0,0,1
91300,rilca,1.0,0,1
75881,suenilda,1.0,0,1
95686,wuelita,1.0,0,1
20023,dorailde,1.0,0,1
33293,glaci,0.985259433962264,0,1
75514,soyane,1.0,0,1
63589,nilsivania,1.0,0,1
71072,rosalena,1.0,0,1
97193,edinalha,1.0,0,1
75475,soraida,1.0,0,1
5531,anakele,1.0,0,1
73473,secilia,1.0,0,1
81032,vanilene,1.0,0,1
55333,luzenia,1.0,0,1
39699,iulda,1.0,0,1
53809,loides,0.8902077151335311,0,1
1885,adrize,1.0,0,1
39980,ivelina,1.0,0,1
11649,chauene,1.0,0,1
59010,melanny,1.0,0,1
32122,gicelda,1.0,0,1
76386,tacisia,1.0,0,1
62658,nerai,1.0,0,1
76916,tanisse,1.0,0,1
70092,robenilza,1.0,0,1
43355,jhanny,1.0,0,1
92473,eulali,1.0,0,1
24511,ellia,1.0,0,1
46456,jozafar,1.0,1,0
77788,thallya,1.0,0,1
66175,otalina,1.0,0,1
38355,iolana,1.0,0,1
29038,flaiane,1.0,0,1
15063,daguimar,0.8292682926829268,0,1
46837,jucimeri,1.0,0,1
38061,inaciana,1.0,0,1
3019,alcelia,1.0,0,1
49721,keytlin,1.0,0,1
47455,jurides,0.550561797752809,0,1
2131,agenira,1.0,0,1
22943,elcileia,1.0,0,1
3981,alexanda,1.0,0,1
62722,nerileide,1.0,0,1
91361,jisleni,1.0,0,1
15905,daren,1.0,0,1
63839,niura,1.0,0,1
49625,kevelin,0.8823004904146232,0,1
50550,laize,1.0,0,1
68180,rannyelle,1.0,0,1
24403,elizeia,1.0,0,1
7837,arqueline,1.0,0,1
67838,raisse,1.0,0,1
62613,nenice,1.0,0,1
83622,weronica,1.0,0,1
46006,josinalda,1.0,0,1
60476,morenita,1.0,0,1
48627,katyellen,1.0,0,1
63944,noadja,1.0,0,1
38134,indaiara,1.0,0,1
16641,deividiane,1.0,0,1
75462,sonizete,1.0,0,1
2243,agnelina,1.0,0,1
11977,cidlene,1.0,0,1
77206,tavita,1.0,0,1
90453,osilane,1.0,0,1
57651,marivilma,1.0,0,1
68102,rania,1.0,0,1
39571,italmira,1.0,0,1
76711,talitiele,1.0,0,1
46406,jovilma,1.0,0,1
61347,nancilda,1.0,0,1
93479,genif,1.0,0,1
43317,jezebel,1.0,0,1
86746,salvita,1.0,0,1
55283,luyne,1.0,0,1
88392,agina,1.0,0,1
34523,gulhermina,1.0,0,1
57392,marinethe,1.0,0,1
85937,osenete,1.0,0,1
8362,auany,1.0,0,1
13781,cleubiana,1.0,0,1
43703,jimara,1.0,0,1
32781,gilvete,1.0,0,1
4123,alia,1.0,0,1
77690,thailyne,1.0,0,1
79888,valdici,0.7799295774647887,0,1
71067,rosale,1.0,0,1
72364,ruilane,1.0,0,1
17559,dercira,1.0,0,1
47022,julcilene,1.0,0,1
43774,jiuliene,1.0,0,1
9349,belenita,1.0,0,1
51611,leilandia,1.0,0,1
75697,sthfany,1.0,0,1
68413,rayama,1.0,0,1
87258,aulerina,1.0,0,1
42871,jeovania,1.0,0,1
21975,edjana,1.0,0,1
96719,armilinda,1.0,0,1
38495,iracil,1.0,0,1
51043,lauriany,1.0,0,1
2156,agilda,1.0,0,1
63861,nivaldete,1.0,0,1
56683,marcinha,1.0,0,1
61422,narayane,1.0,0,1
68226,raphaela,0.9901172529313232,0,1
27336,eudislene,1.0,0,1
21658,edineide,0.9916857798165136,0,1
59834,minelly,1.0,0,1
40759,jadma,1.0,0,1
84924,yres,1.0,0,1
7790,arnilda,1.0,0,1
85199,zanubia,1.0,0,1
57632,marivalda,0.993704092339979,0,1
85854,zusete,1.0,0,1
22205,ednayara,1.0,0,1
88681,analce,1.0,0,1
27087,ete,1.0,0,1
14970,dacione,1.0,0,1
81785,viliana,1.0,0,1
54789,lucylene,1.0,0,1
91341,dalcenir,1.0,0,1
18056,deuzuila,1.0,0,1
4144,alibia,1.0,0,1
24999,elzilane,1.0,0,1
96596,emiili,1.0,0,1
20509,dulcina,1.0,0,1
56008,maikele,1.0,0,1
876,adelmaria,1.0,0,1
52865,liene,0.986420423682781,0,1
26387,erliane,1.0,0,1
31755,geselia,1.0,0,1
41256,jamime,1.0,0,1
15127,dailiane,1.0,0,1
16343,daziza,1.0,0,1
71431,roseniuda,1.0,0,1
22371,edslaine,1.0,0,1
1594,adma,0.9827790973871734,0,1
14395,cosmira,1.0,0,1
85423,zenira,1.0,0,1
53074,lindanira,1.0,0,1
58482,maurinda,1.0,0,1
94594,gania,1.0,0,1
40334,izeti,1.0,0,1
4634,alsina,1.0,0,1
33976,goiacy,1.0,0,1
19660,djana,1.0,0,1
48637,katyucia,1.0,0,1
48101,kalyta,1.0,0,1
23869,elinadja,1.0,0,1
20212,dorlete,1.0,0,1
35568,hemilaine,1.0,0,1
45941,josilede,1.0,0,1
58954,meirielle,1.0,0,1
34421,gudrun,1.0,0,1
77180,tauanny,1.0,0,1
23071,eldra,1.0,0,1
54171,lourentina,1.0,0,1
89579,eunar,1.0,0,1
20018,doracy,0.925887802367473,0,1
96045,nezilia,1.0,0,1
34953,havany,1.0,0,1
27345,eudjane,1.0,0,1
10620,carlila,1.0,0,1
89692,delsinha,1.0,0,1
49786,kiane,1.0,0,1
38285,ingrind,1.0,0,1
81995,vithorya,1.0,0,1
2012,aenia,1.0,0,1
74379,sidneide,1.0,0,1
39436,israelly,1.0,0,1
88041,ketylly,1.0,0,1
82038,vivia,1.0,0,1
92125,joiciani,1.0,0,1
76533,taimara,1.0,0,1
62508,nelsia,1.0,0,1
35579,hemilli,1.0,0,1
55073,lumi,1.0,0,1
59659,mikiko,1.0,0,1
42995,jeronice,1.0,0,1
62897,neumaria,1.0,0,1
96828,judalia,1.0,0,1
86658,iarine,1.0,0,1
59190,merce,0.926153846153846,0,1
56709,marcira,1.0,0,1
89007,roseide,1.0,0,1
100332,joseeli,1.0,0,1
72883,samelly,1.0,0,1
72148,rubenilde,1.0,0,1
87993,cattia,1.0,0,1
99709,freida,1.0,0,1
70963,ronizia,1.0,0,1
2590,ajurimar,0.524390243902439,0,1
55949,maiany,1.0,0,1
3573,aldineide,1.0,0,1
35218,helem,0.9928190020254096,0,1
75670,sthefanny,1.0,0,1
25200,emilye,1.0,0,1
42747,jenilce,1.0,0,1
49317,kerolaine,1.0,0,1
43746,jiselia,1.0,0,1
50220,kumiko,1.0,0,1
29311,frabicia,1.0,0,1
68070,randra,1.0,0,1
45877,josiede,1.0,0,1
47172,julinha,1.0,0,1
42135,jasilane,1.0,0,1
47030,jule,1.0,0,1
47996,kalia,1.0,0,1
39367,isna,0.6096654275092936,0,1
71196,roseangela,1.0,0,1
32361,gildacy,1.0,0,1
27344,eudja,1.0,0,1
48768,kazumi,0.5702479338842975,0,1
53787,lohraine,1.0,0,1
25329,enayle,1.0,0,1
58575,maxiele,1.0,0,1
44725,joicecleide,1.0,0,1
61453,nardely,1.0,0,1
9285,beathriz,1.0,0,1
48026,kalinny,1.0,0,1
10557,carlayne,1.0,0,1
18186,deysi,1.0,0,1
48823,keiko,0.9726134585289516,0,1
51786,lenaide,1.0,0,1
60715,myrla,1.0,0,1
59290,merilu,1.0,0,1
91270,guiamar,1.0,0,1
12223,cirleni,1.0,0,1
96537,dalit,1.0,0,1
45827,josi,0.901630627437079,0,1
16989,delmice,1.0,0,1
27693,eusiane,1.0,0,1
48835,keilia,1.0,0,1
40339,iziana,1.0,0,1
81513,verineide,1.0,0,1
92582,rivanha,1.0,0,1
